연번,시군구,중개업소 구분,중개업자명,중개업소명,사무소주소,위도,경도,데이터기준일자
3507, 부산진구,공인중개사,최다현,뉴위드공인중개사사무소,부산광역시 부산진구 연수로11번길 58 1층(양정동),35.17564438,129.0744092,2023-01-30
3508, 부산진구,공인중개사,강오정,시민공원 힐스테이트 공인중개사사무소,"부산광역시 부산진구 양성로89번길 4 101호(양정동,풍천하이츠빌라)",35.17321489,129.0616758,2023-01-30
3509, 부산진구,법인,공장호,주식회사지앤비부동산중개법인,"부산광역시 부산진구 동천로 109 905호(부전동,삼한골든게이트)",35.15850114,129.0620222,2023-01-30
3510, 부산진구,공인중개사,서동환,토마토부동산공인중개사사무소,"부산광역시 부산진구 양지로11번길 40 101호(양정동,에버그린)",35.17063462,129.0711378,2023-01-30
3511, 부산진구,법인,조기영,주식회사 오케이부동산중개법인,부산광역시 부산진구 서전로9번길 19 3층(부전동),35.15880101,129.0607199,2023-01-30
3512, 부산진구,공인중개사,이미라,봄봄공인중개사사무소,부산광역시 부산진구 백양순환로 97 1층(부암동),35.17015873,129.0378368,2023-01-30
3513, 부산진구,공인중개사,홍예란,금호공인중개사사무소,부산광역시 부산진구 신암로 75 1층(범천동),35.14815245,129.0538541,2023-01-30
3514, 부산진구,공인중개사,장영길,세종공인중개사사무소,"부산광역시 부산진구 범일로 161-1 104호(범천동, 범천 SJ FABER)",35.144557,129.0588887,2023-01-30
3515, 부산진구,공인중개사,손미경,행복래미안공인중개사사무소,부산광역시 부산진구 국악로 32 1층(연지동),35.17292412,129.0526592,2023-01-30
3516, 부산진구,중개인,정풍,B.S.서면부동산중개인사무소,부산광역시 부산진구 서면로 64 14층(부전동),35.15646259,129.0580663,2023-01-30
3517, 부산진구,공인중개사,이복수,경신공인중개사사무소,"부산광역시 부산진구 전포대로 274 205호(전포동,서면대우디오빌2)",35.16092875,129.0657967,2023-01-30
3518, 부산진구,공인중개사,추성욱,리더스공인중개사사무소,"부산광역시 부산진구 부전로95번길 6 101호(부전동,대박힐링)",35.15881024,129.0545076,2023-01-30
3519, 부산진구,공인중개사,이순도,한국자산정보원부동산중개사무소,부산광역시 부산진구 동평로 418 3층(양정동),35.17308449,129.0703357,2023-01-30
3520, 부산진구,공인중개사,최인경,럭키공인중개사사무소,부산광역시 부산진구 새싹로 223 8동 101호(초읍동),35.17613403,129.0483971,2023-01-30
3521, 부산진구,공인중개사,이우용,더프로부동산중개,"부산광역시 부산진구 전포대로 155 101호(전포동,대동레미안 센트럴시티2)",35.15044335,129.0650232,2023-01-30
3522, 부산진구,공인중개사,김기홍,삼한상가공인중개사사무소,"부산광역시 부산진구 중앙대로 821 201동 B103호(범전동,삼한골든뷰센트럴파크)",35.1650205,129.0627876,2023-01-30
3523, 부산진구,공인중개사,김국렬,대원KR공인중개사사무소,부산광역시 부산진구 범양로 88-1 101호(양정동),35.17179268,129.0635015,2023-01-30
3524, 부산진구,공인중개사,김지애,성원부동산중개,"부산광역시 부산진구 동성로118번길 16 한성타운102동 102호(전포동,한성타운)",35.16100658,129.0661709,2023-01-30
3525, 부산진구,공인중개사,정은영,동문예스부동산중개,"부산광역시 부산진구 신천대로220번길 65 상가동 101호(부암동, 부산서면 동문굿모닝힐)",35.16173394,129.0531075,2023-01-30
3526, 부산진구,공인중개사,조용구,다올부동산공인중개사사무소,부산광역시 부산진구 골드테마길 22 2층(범천동),35.14259925,129.0601143,2023-01-30
3527, 부산진구,공인중개사,박중규,혜도부동산중개,부산광역시 부산진구 서전로9번길 19 2층(부전동),35.15880101,129.0607199,2023-01-30
3528, 부산진구,공인중개사,강경림,가치공인중개사사무소,부산광역시 부산진구 동천로107번길 16 4층(부전동),35.15838956,129.0613841,2023-01-30
3529, 부산진구,공인중개사,이승우,도담부동산공인중개사사무소,"부산광역시 부산진구 진연로9번길 27 202호(양정동,에메랄드오피스텔)",35.1774999,129.0735444,2023-01-30
3530, 부산진구,공인중개사,이인승,민공인중개사사무소,"부산광역시 부산진구 중앙대로 726 , 4층(부전동)",35.15745552,129.059967,2023-01-30
3531, 부산진구,공인중개사,황기원,부동산프라자공인중개사사무소,부산광역시 부산진구 경마장로 27 1층(범전동),35.16794898,129.0649553,2023-01-30
3532, 부산진구,공인중개사,한준호,혜도인파크부동산공인중개사사무소,"부산광역시 부산진구 서전로9번길 20 101호(부전동,혜도 인파크에비뉴 서면 오피스텔)",35.15870741,129.0611138,2023-01-30
3533, 부산진구,공인중개사,김경호,부산경남공인중개사사무소,부산광역시 부산진구 새싹로 23 3층(부전동),35.15981435,129.0571988,2023-01-30
3534, 부산진구,공인중개사,함영희,래미안1번지부동산중개사무소,"부산광역시 부산진구 성지로153번길 148 3호동 311호 (초읍동, 성림아파트)",35.17509012,129.04924,2023-01-30
3535, 부산진구,공인중개사,이영중,파트너부동산공인중개사사무소,부산광역시 부산진구 동평로 411 102-1호(양정동),35.17368274,129.0699593,2023-01-30
3536, 부산진구,공인중개사,정용수,포인트공인중개사사무소,부산광역시 부산진구 동천로 116 1015호(전포동),35.15905464,129.062633,2023-01-30
3537, 부산진구,공인중개사,구성대,청담공인중개사사무소,"부산광역시 부산진구 가야대로 450 상가동 201호(개금동, 금강펜테리움더스퀘어아파트)",35.15278557,129.0212737,2023-01-30
3538, 부산진구,공인중개사,강은수,예스대박부동산중개사무소,부산광역시 부산진구 연수로 29-1 상가6동 3층호(양정동),35.17433722,129.074425,2023-01-30
3539, 부산진구,공인중개사,박영희,우리동네부동산공인중개사사무소,부산광역시 부산진구 백양산로 72 상가동 203호(부암동),35.17479953,129.0306173,2023-01-30
3540, 부산진구,공인중개사,정건모,리얼부동산중개,"부산광역시 부산진구 진연로 9 101호(양정동, 제나두)",35.17857686,129.0740746,2023-01-30
3541, 부산진구,공인중개사,이해천,명문부동산중개사무소,부산광역시 부산진구 전포대로 212 2층(전포동),35.15554834,129.0656935,2023-01-30
3542, 부산진구,공인중개사,김진숙,하늘공인중개사사무소,부산광역시 부산진구 당감서로 11 1층(당감동),35.16191528,129.036283,2023-01-30
3543, 부산진구,공인중개사,이금숙,KS부동산중개,부산광역시 부산진구 중앙대로 821 201동 B116호(범전동),35.1650205,129.0627876,2023-01-30
3544, 부산진구,공인중개사,이진영,사계절타운공인중개사사무소,부산광역시 부산진구 신천대로197번길 15 104동 101호(당감동),35.15854002,129.0493015,2023-01-30
3545, 부산진구,공인중개사,이혜영,꿀부동산공인중개사사무소,부산광역시 부산진구 중앙대로 821 201동 B215호(범전동),35.1650205,129.0627876,2023-01-30
3546, 부산진구,공인중개사,박신식,하늘부동산중개사무소,부산광역시 부산진구 가야대로 710 1층(범천동),35.15686342,129.0493019,2023-01-30
3547, 부산진구,공인중개사,박순석,래미안파크공인중개사사무소,부산광역시 부산진구 동평로 203 1층(부암동),35.1686027,129.0499798,2023-01-30
3548, 부산진구,공인중개사,성지은,복돼지공인중개사사무소,부산광역시 부산진구 경마장로 5 지하1층,35.1682137,129.0635537,2023-01-30
3549, 부산진구,공인중개사,변서윤,래미안어반파크공인중개사사무소,부산광역시 부산진구 국악로 38 1층(연지동),35.1733503,129.0523683,2023-01-30
3550, 부산진구,공인중개사,유애란,리치공인중개사사무소,부산광역시 부산진구 백양산로54번길 9 B101호(부암동),35.17417146,129.0313339,2023-01-30
3551, 부산진구,공인중개사,오순미,롯데캐슬골드아너공인중개사사무소,"부산광역시 부산진구 가야대로 531 101동 상가103호(가야동, 가야동원로얄듀크)",35.15402536,129.0302671,2023-01-30
3552, 부산진구,공인중개사,김가령,모던공인중개사사무소,부산광역시 부산진구 서전로 2 3층(부전동),35.15755485,129.0599464,2023-01-30
3553, 부산진구,공인중개사,김남룡,부자부동산공인중개사사무소,"부산광역시 부산진구 동성로 50 상가1동 1호(전포동,서면아이파크아파트)",35.15514289,129.0687393,2023-01-30
3554, 부산진구,공인중개사,홍채숙,늘해랑부동산중개사무소,"부산광역시 부산진구 백양관문로 105-32 상가1-108(당감동,동일스위트)",35.16703905,129.026315,2023-01-30
3555, 부산진구,공인중개사,장정인,e편한시민공원부동산중개사무소,"부산광역시 부산진구 진남로 455 상가1동 103호(전포동, 이편한세상시민공원)",35.16631915,129.0688528,2023-01-30
3556, 부산진구,공인중개사,김정곤,금탑공인중개사사무소,부산광역시 부산진구 부전로140번길 33 2층(부전동),35.16046682,129.0578329,2023-01-30
3557, 부산진구,공인중개사,이현주,일등공인중개사사무소,부산광역시 부산진구 중앙대로 755 3층(부전동),35.160019,129.0605931,2023-01-30
3558, 부산진구,공인중개사,임재백,비전공인중개사사무소,부산광역시 부산진구 중앙대로 689 3층(부전동),35.15430984,129.0589165,2023-01-30
3559, 부산진구,공인중개사,임순라,꽃길공인중개사사무소,부산광역시 부산진구 가야대로691번길 13 1층(당감동),35.15726326,129.0468485,2023-01-30
3560, 부산진구,공인중개사,황덕임,뉴삼성공인중개사사무소,부산광역시 부산진구 가야대로 633 1층(가야동),35.15580791,129.0410567,2023-01-30
3561, 부산진구,공인중개사,이승애,한화공인중개사사무소,부산광역시 부산진구 새싹로 203-1 1층(초읍동),35.17439908,129.0488908,2023-01-30
3562, 부산진구,공인중개사,윤동혁,위드공인중개사사무소,부산광역시 부산진구 연수로11번길 58 1층(양정동),35.17564438,129.0744092,2023-01-30
3563, 부산진구,공인중개사,최상형,삼정공인중개사사무소,부산광역시 부산진구 동평로 180 1층(부암동),35.16655851,129.0487131,2023-01-30
3564, 부산진구,공인중개사,남영리,The행복부동산공인중개사사무소,부산광역시 부산진구 범일로 160 1층(범천동),35.14431651,129.0595879,2023-01-30
3565, 부산진구,공인중개사,이미경,동평공인중개사사무소,부산광역시 부산진구 동평로 225 1층(연지동),35.16982173,129.0518068,2023-01-30
3566, 부산진구,공인중개사,정창준,대우공인중개사사무소,"부산광역시 부산진구 성지로94번길 87 상가동 103호(초읍동, 초읍대우아파트)",35.18039998,129.0574437,2023-01-30
3567, 부산진구,공인중개사,김홍주,레미안부동산중개,부산광역시 부산진구 부전로 112 1층(부전동),35.1600874,129.0548315,2023-01-30
3568, 부산진구,공인중개사,조용완,세계로부동산중개,부산광역시 부산진구 연수로 21 1층(양정동),35.17396687,129.0734979,2023-01-30
3569, 부산진구,공인중개사,정주연,퀸즈부동산공인중개사사무소,"부산광역시 부산진구 거제대로48번길 20 1동 112호(양정동, 양정역퀸즈팰리스)",35.17266575,129.0687603,2023-01-30
3570, 부산진구,법인,안봉균,(주)나라부동산중개법인,"부산광역시 부산진구 자유평화로 11 15층(범천동,누리엔)",35.14174242,129.0612006,2023-01-30
3571, 부산진구,공인중개사,김정숙,연지래미안공인중개사사무소,부산광역시 부산진구 국악로 38 1층(연지동),35.1733503,129.0523683,2023-01-30
3572, 부산진구,공인중개사,이주영,다율부동산중개,"부산광역시 부산진구 양지로14번길 24 101동 201호(양정동, 양정 이즈카운티)",35.16850181,129.0687058,2023-01-30
3573, 부산진구,공인중개사,문상현,더킹공인중개사사무소,부산광역시 부산진구 가야대로756번길 21 1층(부전동),35.15646841,129.0543018,2023-01-30
3574, 부산진구,공인중개사,김미숙,한솔부동산공인중개사사무소,"부산광역시 부산진구 양성로 23 9동 106호(범전동, 서면동원맨션)",35.16949388,129.0655792,2023-01-30
3575, 부산진구,공인중개사,김경민,파인빌공인중개사사무소,"부산광역시 부산진구 부전로 7 202호(부전동, 에스엔디파인빌)",35.15114335,129.0571523,2023-01-30
